paper,authors,title,position,"contribution ID"
WEPL083,"C. Guyot, P. Drobniak, D. Douillet, B. Lucas, A. Gonnin, J.-N. Cayla, G. Iaquaniello, Y. Peinaud, S. Kazamias, G. Kane, V. Kubytskyi, D. Minenna, P.A.P. Nghiem, M. Pittman, K. Cassou, C. Bruni","Transport Line for Laser-Plasma Acceleration Electron  Beam",,2019
WEPL151,"A. Latina, A. Malyzhenkov, A. Aksoy, J. Olivares Herrador","Update of the RF-Track particle tracking code",,1893
WEPL023,"R. Tomas, A. Franchi, A. Faus-Golfe, B. Dalena, C. GARCIA JAIMES, E. Musa, E. Ahmadi, F. Valchkova-Georgieva, F. Carlier, F. Zimmermann, G. Simon, H. Mainaud Durand, I. Agapov, J. Keintzel, K. Oide, K. Oide, L. Malina, L. van Riesen-Haupt, M. Hofer, M. Koratzinos, P. Raimondi, R. De Maria, S. White, S. Liuzzo, T. Pieloni, T. Charles, T. Lefevre, T. Persson, T. Raubenheimer, X. Huang, Y. Papaphilippou, Y. Onishi","Progress of the FCC-ee optics tuning working group",,1643
WEPL111,"P. Schreiber, A. Papash, R. Ruprecht, M. Schuh, A.-S. Mueller, S. Maier","Amplitude dependent tune shift measurements at KARA",,2123
WEPL019,"Y. An, Y. Li, X. Lu, S. Xu","BPM offset measurements at rapid cycling synchrotron in China Spallation Neutron Source",,1846
WEPL109,"M. Arlandoo, P. Goslawski","Further investigations of TRIBs in BESSY III design MBA lattices",,1526
WEPL088,"H. Lovelace III, F. Lin, C. Montag, V. Ranjbar","The impact of magnetic errors on the electron ion collider rapid cycling synchrotron",,1622
WEPL191,"F. Bosco, A. Mostacci, A. Giribono, A. Fukasawa, B. Spataro, D. Francescone, J. Rosenzweig, L. Giuliano, L. Faillace, L. Palumbo, M. Carillo, M. Migliorati, N. Majernik, S. Tantawi, Z. Li","Beam Breakup Studies for the C3 Linear Collider",,1667
WEPL165,"M. Migliorati, A. Rajabi, E. Carideo, M. Zobov, M. Behtouei, Y. Zhang","Studies of FCC-ee single bunch instabilities with an updated impedance model",,792
WEPL075,"A. Hofler, R. Kazimi, K. Surles-Law, Y. Wang","Modeling for the phased injector upgrade for 12 GeV CEBAF",,1848
WEPL112,"C. Gonzalez-Ortiz, P. Ostroumov, R. Ainsworth","Simultaneous Compensation of Third-Order Resonances at the FNAL Recycler Ring",,819
WEPL091,"M. Southerby, R. Apsimon","Fast RF tracking functions",,1559
WEPL098,"F. Capoani, A. Bazzani, M. Giovannozzi","Numerical simulations of transverse nonlinear beam manipulations at the CERN PS",,651
WEPL085,"J. Wang, H. Yin","Design and optimization of diffraction-limited storage ring lattices based on many-objective evolutionary algorithms",,1613
WEPL027,"C. Carli, V. Cilento","Limitations of radial magnetic field estimates from counter-rotating beams in an electro-static EDM ring",,2218
WEPL110,"M. Topp-Mugglestone, S. Machida, J.-B. Lagrange, B. Foster, S. Sheehy","Nonlinear Dynamics of Scaling FFAs",,1653
WEPL087,"M. Velloso, L. Liu, F. de Sá, M. Alves, X. Resende, X. Huang","Online optimization of SIRIUS nonlinear optics",,881
WEPL057,"D. Vilsmeier, M. Sapinski","Exploration of beamline configuration space for identifying robust quadrupole configurations",,2024
WEPL086,"J. Wang, P. Wang","Combining multi-objective genetic algorithm and neural network dynamically for the complex optimization problems in accelerator physics",,1912
WEPL182,"S. Antipov, C. Li","Coupled bunch stability with variable filling patterns in PETRA IV",,666
WEPL029,"S. White, G. Le Bec, S. Liuzzo, C. Benabderrahmane, J. Chavanne, P. Falaise, S. Lagarde, B. Ogier, P. Raimondi, R. Versteegen","Mini-beta optics for the European Synchrotron Radiation Facility",,737
WEPL146,"S. Cleva, I. Cudin, L. Rumiz, E. Karantzoulis, A. Passarelli, M. Comisso","Beam coupling impedance contribution of flange aperture gaps: a numerical study for Elettra 2.0",,1696
WEPL170,"E. de la Fuente, C. Zannini, G. Iadarola, L. Giacomel","A generalized tool to compute wake potential and impedance from electromagnetic time domain simulations",,1415
WEPL126,"G. Le Bec","Magnetic field tools, a C++/Python library for magnetic field processing",,921
WEPL037,"J. Bengtsson, P. Goslawski","Robust design of modern Chasman-Green lattices – a geometric control theory approach",,1463
WEPL059,"G. Jang, J. Kim, J. Lee","Current status of the storage ring design of Korea-4GSR",,1838
WEPL119,"A. Fornara, G. Sterbini, R. Appleby","Impact of Crab Cavity RF noise on the transverse beam profiles in the HL-LHC",,774
WEPL015,"D. Sagan, E. Hamwi, P. Nishikawa","Generalized Gradient Field Description Using the Bmad and PTC Toolkits",,579
WEPL152,"J. Olivares Herrador, N. Fuster, B. Gimeno-Martinez, D. Esperante, A. Latina","Beam loading effects in standing-wave linacs and their implementation into the particle tracking code RF-Track",,1492
WEPL149,"S. Joly, B. Salvant, G. Imesch, M. Delrieux, M. Migliorati, N. Mounet","Impedance-induced beam observables in the CERN Proton Synchrotron",,778
WEPL025,"A. Aksoy, A. Malyzhenkov, A. Latina, P. Korysko, R. Corsini, W. Farabolini","Application of beam-based alignment to the CLEAR facility",,2057
WEPL106,"E. Laface, G. Kontogiorgos, J. Esteban Muller","Analytical potential model for the Radio-Frequency Quadrupole at the European Spallation Source",,2047
WEPL030,"L. Carver, A. D'Elia, E. Buratin, J. Jacob, N. Carmignani, S. White, V. Serriere","Beam loading simulations in PyAT for the ESRF",,1936
WEPL150,"M. Neroni, M. Barnes, L. Ducimetière, A. Lasheen, A. Mostacci, B. Popovic, P. Trubacova, C. Vollinger","Characterization of the longitudinal beam coupling impedance and mitigation strategy for the fast extraction kicker KFA79 in the CERN PS",,1172
WEPL024,"M. Hofer, R. Tomas","Impact of two-dimensional decoherence on the measurement of resonance driving terms",,1625
WEPL122,"M. Ivanyan, A. Grigoryan, B. Grigoryan, B. Sargsyan, F. Lemery, K. Floettmann, V. Khachatryan","Helical undulator combined with a multilayer cylindrical waveguide.",,925
WEPL118,"S. Koscielniak, K. Zeno","Adiabatic capture of longitudinal phase space",,2559
WEPL031,"S. White, L. Carver, L. Farvacque, S. Liuzzo","Status and recent developments of python Accelerator Toolbox",,723
WEPL003,"Z. Martí, G. Benedetti, M. Carlà, U. Iriso","ALBA-II first tolerance studies",,851
WEPL143,"I. Carvalho de Almeida, A. Pontes Barbosa Lima, B. Ramos","Impedance characterization of the RF-shielded bellows for Sirius SRF cavities",,1099
WEPL158,"F. Asvesta, A. Huschauer, A. Lasheen, B. Salvant, B. Mikulec, C. Zannini, D. Cotte, E. de la Fuente, G.P. Di Giovanni, G. Rumolo, H. Bartosik, I. Mases, S. Joly, T. Prebibaj","Characterization of transverse profiles along the LHC injector chain at CERN",,1490
WEPL063,"X. Fu, B. Liu, C. Feng, H. Deng, M. Gu, S. Chen","Orbital Stability Analysis of Three Beamlines in Beam Distribution System of SHINE Facility",,2006
WEPL038,"B. Kuske","Model-independent determination of solenoid offsets in the Sealab Injector",,1721
WEPL016,"C. Duncan, M. Kaemingk, M. Gordon, W. Li, A. Bartnik, J. Maxson","High angular magnification for accessing structural information in Ultrafast Electron Diffraction",,753
WEPL176,"W. Foosang, P. Alexandre, A. Gamelin, M.-A. Tordeux","Resistive-wall instability evaluation along the ramp in the SOLEIL II booster",,1499
WEPL018,"I. Martin, B. Nicholson","Analysis of the Diamond-II booster dipole magnets",,813
WEPL153,"P. Krkotic, S. Calatroni, M. Neroni, C. Vollinger, B. Salvant, G. Bregliozzi, C. Garion, V. Baglin","Impedance analysis of deformable RF contact bridges for high luminosity LHC",,1592
WEPL129,"A. Sytov, L. Bandiera, K. Cho, G. Cirrone, S. Guatelli, V. Haurylavets, S. Hwang, V. Ivanchenko, L. Pandola, A. Rosenfeld, V. Tikhomirov","New Geant4 Simulation Model of Electromagnetic Processes in Oriented Crystals and its Applications in Accelerator Physics",,1480
WEPL136,"T. Günzel","Quadrupolar multibunch detuning in the ALBA storage ring",,891
WEPL092,"L. Bonaventura, Q. Bruant, M. Casanova, B. Dalena, M. Giovannozzi","Dynamic aperture predictions with echo state networks",,669
WEPL148,"S. Joly, A. Lasheen, B. Salvant, B. Mikulec, M. Migliorati, N. Mounet","Overview of transverse instabilities in the CERN Proton Synchrotron",,779
WEPL177,"T. He, Z. Bai, W. Li","Instability consideration in the presence of passive superconducting harmonic cavities",,1353
WEPL074,"T. Asami, H. Hotchi, S. Igarashi, T. Koseki, T. Yasui, Y. Sato","High accuracy optics measurement in J-PARC MR for 1.3 MW upgrade plan",,1933
WEPL049,"M. Ning, S. Fatehi, A. Bernhard, A.-S. Mueller","Scaling fixed-field alternating gradient-type magnets for transportation of laser-plasma accelerator electron beams",,1535
WEPL190,"F. Bosco, M. Carillo, E. Chiadroni, D. Francescone, L. Giuliano, L. Palumbo, G.J. Silvi, M. Migliorati, M. Behtouei, L. Faillace, A. Giribono, B. Spataro, C. Vaccarezza, O. Camacho, J. Rosenzweig, L. Ficcadenti, L. Giannessi, F. Nguyen","Advanced studies for the dynamics of high brightness electron beams with the code MILES",,1673
WEPL121,"M. Ivanyan, A. Grigoryan, B. Grigoryan, F. Lemery, K. Floettmann, L. Aslyan","Dispersion relations for a cylindrical waveguide with multilayer walls",,924
WEPL140,"G. Bassi","Bunch lengthening by a third-harmonic cavity in a low-emittance ring",,2467
WEPL064,"B. Yan","Post-linac beam collimation study at the beam distribution section of SHINE",,1860
WEPL105,"B. Folsom, E. Laface","Relativistic beam loading and recoil effects using a covariant, retarded-potential iterator",,898
WEPL179,"I. Bellafont, F. Perez, P. Solans","Longitudinal beam dynamics studies with a third harmonic RF system for ALBA-II",,2304
WEPL139,"G. Bassi","Analytical formulae for the longitudinal impedance of two parallel layers with arbitrary complex permittivity and permeability",,2465
WEPL055,"I. Neththikumara, A. Bogacz, D. Moser, T. Satogata, Y. Roblin, D. Turner","Beam study on low dispersion CEBAF arcs",,2329
WEPL067,"S. Littleton","Field-adapted coordinate transformations for rotating and accelerating beams",,1369
WEPL009,"Y. Li, G. Wang, K. Ha, T. Shaftan, T. Tanabe, V. Smaluk, X. Yang, Y. Hidaka, Y. Tian","Linear optics compensation for the HEX superconducting wiggler at NSLS-II",,1729
WEPL004,"N. Kuklev","Differentiable beam optics optimization and measurement",,2325
WEPL022,"S. Krecic, A. Carniel, F. Tripaldi","Emittance reduction of the actual Booster for Elettra2.0",,806
WEPL042,"Y. Chu, C.Y.J. Wong, W. Chen, Z. Xu, Z. Liang, K. sun, Z. Wang","Design of the gradient dipole magnet for LLICTF",,2035
WEPL001,"G. Benedetti, M. Carlà, U. Iriso, Z. Martí, F. Perez","Progress on the 6BA lattice for ALBA-II",,1118
WEPL133,"M. Carillo, L. Palumbo, J. Rosenzweig, B. Spataro, M. Migliorati, A. Mostacci, L. Giuliano, L. Faillace, E. Chiadroni, F. Bosco","A space charge forces analytical model for emittance compensation",,1621
WEPL054,"S. Pokharel, A. Hofler, G. Krafft, J. Grames, M. Bruker, R. Kazimi, S. Zhang","CEBAF Injector Model for K-Long bunch charge at 200 kV",,526
WEPL072,"M.-A. Tordeux, A. Loulergue, A. Moutardier, A. Gamelin, A. Le Jollec, C. Kitegi, E. Dupuy, F. Marteau, F. Ribeiro, F. Bouvet, J.-P. Pollina, L. Nadolski, M. Labat, M. Diop, N. Béchu, N. Hubert, P. Alexandre, R. Lopes, S. Thoraud, T. Souske, V. Leroux, W. Foosang, Z. Bai","Progress on the New Booster for SOLEIL II",,1437
WEPL017,"I. Agapov, T. Charles, E. Musa","Orbit-response based optics corrections for FCC-ee",,632
WEODC2,"K. Fukami, T. Inagaki, T. Iwashita, H. Nakanishi, N. Nishimori, S. Takano, Y. Takemura, T. Taniuchi, T. Watanabe, H. Yamaguchi, H. Tanaka","Novel iron lamination for fast kicker magnets with high flux density",,1321
WEODC3,"T. Inagaki, T. Asaka, H. Ego, K. Hayaga, N. Nishimori, T. Ohshima, H. Tanaka, T. Tomai, H. Yamaguchi","High-power tests of the compactly HOM-damped TM020-cavities for a next generation light source",,1476
WEODC1,"S. Fatehi, A. Bernhard, A.-S. Mueller","A short-length transport line for laser-plasma accelerators using HTS periodic magnets",,1795
WEZD2,"P. Ferracin","The short model program of Nb3Sn quadrupoles for the HiLumi LHC and its potential",,55
WEZD1,"S. Hahn","Recent progress in high temperature superconductor magnet technology",,385
WEOGC1,"E. Barzi, A. Kikuchi, B. Barish, E. Nanni, H. Ito, H. Monjushiro, H. Hama, H. Hayano, M. Nasr, M. Ross, M. Inman, M. Schneider, P. Carriere, P. Welander, R. Radhakrishnan, R. Rimmer, S. Tantawi, S. Kashiwagi, T. Kubo, T. Hall, W. Barletta","The need for Nb3Sn coated Cu cavities for future accelerators",,2592
WEOGC2,"M. Kuriki, H. Hayano, J. Power, K. Sakaue, L. Guo, N. Yamamoto, P. Piot, S. Kim, S. Kashiwagi, X. Jin, Y. Yamamoto, Z. Liptak","An experimental study of X-Y emittance repartitioning in KEK-STF",,910
WEZG1,"V. Ptitsyn","Accelerator physics challenges for EIC",,338
WEZG2,"E. Nanni","The Cool Copper Collider (C3) concept for a Higgs factory",,253
WEPM115,"J.M. Martin Ruiz, A. Bernardes, M. Calviani, L.S. Esposito, A. Formento, E. Grenier-Boley, S. Marzari, S. Niang, A. Perillo Marcone, F. Pozzi, J. Vollaire","Progresses and design development for the CERN ISOLDE beam dumps exchange",,1511
WEPM018,"M. Popovic, G. Kazakevich, J. Wessel, M.A. Cummings, M. Neubauer, R. Johnson, S. Kahn, T. Blassick, T. Wynn","Affordable, efficient injection-locked magnetrons for superconducting cavities",,2527
WEPM042,"J.-C. Jan, Y.-Y. Hsu, Y.-L. Chu, C.-W. Chen, F.-Y. Lin, T.-Y. Chung, J.-C. Huang","Pre-study of permanent dipole magnet at NSRRC",,663
WEPM021,"Y.-T. Li, C. Wang, C.-H. Lo, F.-T. Chung, F.-Y. Chang, L.-J. Chen, M.-H. Chang, M.-S. Yeh, M.-C. Lin, S.-W. Chang, Z.-K. Liu","The record of RF transmitter power supply module maintenance in NSRRC",,1335
WEPM022,"M.-H. Chang, F.-Y. Chang, S.-W. Chang, L.-J. Chen, F.-T. Chung, Y.-T. Li, M.-C. Lin, Z.-K. Liu, C.-H. Lo, C. Wang, M.-S. Yeh","Status and upgrade of radio frequency system at Taiwan photon source",,724
WEPM098,"G. Lawler, J. Parsons, J. Rosenzweig","Cryogenic Testing Infrastucture at UCLA",,2615
WEPM131,"J. Voelker, D. Böhlick, M. Dirsat, A. Jankowiak, F. Pflocksch, M. Ries, V. Dürr","Development of the first permanent bending magnet at BESSY II",,1583
WEPM134,"S. Usherovich, S. Braccini, P. Casolaro, M. Dehnel, A. Gottstein, C. Hoehr, I. Mateu","A novel fiber-optic beam monitor",,577
WEPM008,"M. Hoffmann Wallner, A. Pontes Barbosa Lima, D. Daminelli, F.K.G. Hoshino, I. Carvalho de Almeida, R. Farias, T. Villar de Carvalho, V. Freire","Efficient RF components of solid-state amplifiers for Sirius storage ring's RF plant",,2589
WEPM020,"Y.-T. Li, C. Wang, C.-H. Lo, F.-T. Chung, F.-Y. Chang, L.-J. Chen, M.-H. Chang, M.-S. Yeh, M.-C. Lin, S.-W. Chang, Z.-K. Liu","The design of DC power bus bar for solid state power amplifier in NSRRC",,1336
WEPM080,"M. Cejp, D. Zielinski, R. Murillo-Garcia","Software architecture of FGC4, CERN’s next-generation power converter control platform",,1752
WEPM092,"C. Xu, F.-l. Shang, L. Shang, W. Song","A nanosecond power supply for grid-controlled electron gun used in HALF",,616
WEPM063,"A. Zlobin, E. Barzi, B. Gamage, I. Novitski, A. Seryi","Large-aperture high-field NB3SN magnets for the 2nd EIC interaction region",,1690
WEPM129,"R. Fielder, A. Hinton, A. Bainbridge, B. Shepherd, I. Martin, N. Krumpa","Testing of a ZEPTO tuneable permanent magnet quadrupole at Diamond Light Source",,1089
WEPM075,"T. Margreiter, I. De Cesaris, T. Gadner, M. Incurvati, S. Pelletier, R. Teixeira","High-oower modular GaN based power supply for MedAustron scanning magnets",,2350
WEPM122,"J. Coupard, A. Kosmicki, D. del Alamo, F. Galleazzi, J.-M. Lacroix, J.-P. Corso, M. Alvarado Martin, j.-b. mayolini","Reverse Engineering, a key and challenging step before the integration studies for old accelerators at CERN",,1992
WEPM123,"F. Valchkova-Georgieva, J.-P. Corso, K. Hanke","Challenges and solutions in the integration studies of the future circular collider",,1996
WEPM056,"M. Modica, E. Karantzoulis, I. Cudin, D. Caiazza, A. Gubertini, S. Dastan, D. Castronovo","Superbend magnet for Elettra 2.0",,607
WEPM108,"A. Potet, F. Blache, M.-E. Couprie, O. Marcouillé, A. Mary, T. Mutin, K. Tavakoli","Bi-periodic undulator innovative insertion device for SOLEIL II",,2644
WEPM043,"D.E. Kim, I. Chun, Y. Jung, H.-G. Lee, J. Lee, H. Suh","Status of magnet systems for Korea 4GSR",,546
WEPM093,"Z. Shao","Development of a special power supply for the injector of compact X-ray source",,1850
WEPM104,"J.-C. Huang, C.-S. Yang, C.-K. Yang, H. Kitamura","Operational experiences of two CPMUs at Taiwan Photon Source",,544
WEPM052,"W. Song, F.-l. Shang, L. Shang, C. Xu","Longitudinal impedance of nonlinear kicker for Hefei advanced light facility",,596
WEPM034,"D. Caiazza, A. Gubertini, D. Castronovo, M. Modica","Magnetic measurement systems for Elettra 2.0",,1116
WEPM049,"J.-M. Christmann, M. von Tresckow, H. De Gersem, A. Aloev, S.H. Mirza, S. Pfeiffer, H. Schlarb","Finite element simulation of fast corrector magnets for Petra IV",,1261
WEPM023,"F.-T. Chung, F.-Y. Chang","Construction and Installation of a 320kW Solid State Power Amplifier for Taiwan Photo Source.",,1296
WEPM064,"A. Zlobin, E. Barzi, I. Novitski, P. Ferracin","20 T dipole magnet based on hybrid hts/lts cos-theta coils with stress management",,1688
WEPM089,"B.-s. Wang, J.-C. Huang, C.-Y. Liu, K.-B. Liu, Y.S. Wong","Realization of temperature compensated TPS correction magnet power supply",,1276
WEPM076,"M. Cautero, M. Zaccaria, R. Visintini, E. Yousefi","Elettra 2.0: Magnet Power Converters strategy",,886
WEPM133,"J. Dreikorn, U. Rohrmann, M. Weickhmann","Permanent magnet materials for green accelerator facilities",,2664
WEPM051,"H. Kremers, A. Gerbershagen, B. Jones, H. Smit, S. Brandenburg","Development of a New Electromagnetic Extraction channel for the AGOR Cyclotron",,1498
WEPM112,"R. Franqueira Ximenes, C. Ahdida, J. Bernhard, M. Brugger, M. Calviani, L.S. Esposito, M. Fraser, J.-L. Grenard, R. Jacobsson, L. Krzkempek, J.M. Martin Ruiz, G. Mazzola, S. Niang, E. Nowak, R. Ramjiawan","Target systems design for a high intensity facility in the CERN's ECN3 area",,1493
